Month,Type,Brand,Model,Amount
01/2023,รถบดถนน,XCMG,XS203,1
01/2023,รถบดถนน,XCMG,XS203PD,1
01/2023,รถบดถนน,XCMG,XS265,1
01/2023,รถใช้ในงานเกษตรกรรม,ETAN4U,PS-2000,1
01/2023,รถใช้ในงานเกษตรกรรม,ไม่ระบุ,,2
01/2023,รถพ่วง,ไม่ระบุ,ABBEY SPECTRUM,1
01/2023,รถพ่วง,ไม่ระบุ,ACE JUBILEE,1
01/2023,รถพ่วง,ไม่ระบุ,ADRIA ADORA,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT BOAT V 15-17 FT,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT BOX 123X200 CM,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT DIRT BIKE SR,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT DOUBLE BIKE,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT FARM 10X5 FT,2
01/2023,รถพ่วง,ไม่ระบุ,BEAT FARM 6X4 FT,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT SINGLE JETSKI,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT TRANSPORTER IV 2,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT TRANSPORTER STD WIDE,1
01/2023,รถพ่วง,ไม่ระบุ,BEAT TRICYCLE,1
01/2023,รถพ่วง,ไม่ระบุ,BOAT TRAILER,7
01/2023,รถพ่วง,ไม่ระบุ,BOX VAN TRAILER,3
01/2023,รถพ่วง,ไม่ระบุ,CAMPER,3
01/2023,รถพ่วง,ไม่ระบุ,CARAVAN,2
01/2023,รถพ่วง,ไม่ระบุ,COACHMAN,2
01/2023,รถพ่วง,ไม่ระบุ,ELDDIS,1
01/2023,รถพ่วง,ไม่ระบุ,OFF ROAD TRAILER,1
01/2023,รถพ่วง,ไม่ระบุ,UTILITY TRAILER,48
01/2023,รถจักรยานยนต์สาธารณะ,HONDA,CLICK125,16
01/2023,รถจักรยานยนต์สาธารณะ,HONDA,LEAD125,1
01/2023,รถจักรยานยนต์สาธารณะ,HONDA,SCOOPY,4
01/2023,รถจักรยานยนต์สาธารณะ,HONDA,WAVE110I,20
01/2023,รถจักรยานยนต์สาธารณะ,HONDA,WAVE125I,47
01/2023,รถจักรยานยนต์สาธารณะ,SUZUKI,FV115LE,1
01/2023,รถจักรยานยนต์สาธารณะ,YAMAHA,Fazzio,3
01/2023,รถจักรยานยนต์สาธารณะ,YAMAHA,FINN,4
01/2023,รถจักรยานยนต์สาธารณะ,YAMAHA,GRAND FILANO,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ASTON MARTIN,VANTAGE COUPE,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 CP 40 TFSI S line,20
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 CP 45 TFSI q S line BE,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 SB 40 TFSI S line,24
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 SB 45 TFSI q S line BE,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A6 40 TFSI S line,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A8 L 55 TFSI q Pg S line,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,e-tron GT quattro,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,e-tron GT quattro PF,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,e-tron SB 55 q S line,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 35 TFSI S line,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 40 TFSI q S line BE,8
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 SB 35 TFSI S line,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 SB 40 TFSI q S line BE,10
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 40 TDI q,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 55 TFSI e q S line,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 55 TFSI e q S line BE,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q7 45 TDI q S line,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q7 60 TFSI e q S line BE,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q8 60 TFSI e q S line BE,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 3 Sportback quattro,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 4 AV q,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 5 Coupe quattro,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 6 Avant quattro,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS Q3 Sportback quattro,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS Q8 TFSI QUATTRO,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,S3 Sportback quattro,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT Coupe 45 TFSI q S line,26
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT RD 45 TFSI q S line,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT RS Coupe q,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,BENTAYGA HYBRID,10
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,CONTINENTAL GT V8,5
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,CONTINENTAL GTC V8,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,FLYING SPUR,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,FLYING SPUR HYBRID,6
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,FLYING SPUR MULLINER HYBRID,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,118i M Sport,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,218i Gran Coupe RHD,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,220i Gran Coupe M Sport,140
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,220i Gran Coupe Sport,5
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d GT Luxury,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d GT M Sport,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d GT Sport,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d Limousine RHD,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d M Sport,130
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d Sport,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320Li Limousine RHD,6
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330e M Sport,165
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330i Limousine RHD,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330Li Limousine RHD,35
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,430i Cabrio RHD,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,430i Coupe RHD,14
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,520d M Sport,60
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,520d Sport,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e Elite,25
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e Highline,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e M Sport,91
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,630d Gran Turismo RHD,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,630i Gran Turismo RHD,15
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,730Ld M Sport,7
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,745Le xDrive M Sport,10
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i4 M50 Gran Coupe RHD,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i7 xDrive60 Limousine RHD,11
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX xDrive40 RHD,17
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX xDrive50 RHD,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX3 M Sport RHD,42
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M340i xDrive,11
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M4 CSL Coupe RHD,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X1 sDrive18d xLine,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X1 sDrive20d M Sport,132
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X1 sDrive20d xLine,137
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X3 xDrive20d M Sport,53
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X3 xDrive20d xLine,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X3 xDrive30e M Sport,57
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X3 xDrive30e xLine,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X4 xDrive20d RHD,55
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X5 xDrive30d M Sport,27
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X5 xDrive30d RHD,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X5 xDrive40e M Sport,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X5 xDrive45e M Sport,48
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X6 xDrive40i M Sport,30
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X7 xDrive30d M Sport,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X7 xDrive40d M Sport,27
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,Z4 M40i Roadster RHD,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,Z4 sDrive30i RHD,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BYD,BYD ATTO 3,1795
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BYD,BYD ATTO 3 (410KM),273
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BYD,DOLPHIN FREEDOM,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BYD,E6,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,CHEVROLET,CAPTIVA,4
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,CHEVROLET,CORVETTE STINGRAY COUPE,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DAIHATSU,MOVE CANBUS G MAKEUP LIMITED,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DFSK,EC36,7
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DFSK,GLORY 580 I-AUTO,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,F8 SPIDER,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,F8 TRIBUTO,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PORTOFINO,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PORTOFINO M,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,ROMA,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,SF90 SPIDER,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,EVEREST,1447
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST zFAE9BC,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER iJBW9B4,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG,3
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3L ECOBOOST,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST FASTBACK,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG HIGH PERFORMANCE,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG HIGH PERFORMANCE 2.3L,1
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH-E EXTENDED RANGE,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER,2473
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER RAPTOR,539
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV PRO,11
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV ULTRA,365
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 PLUG-IN HYBRID,145
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,JOLION HYBRID,395
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD,328
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD HYBRID,5
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,BR-V,134
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY,2307
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY HATCHBACK,2513
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC,889
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC TYPE R,2
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V,188
02/2023,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,HR-V,2007
